date,cto,cloud,tr_product_pillar_team,tr_subpillar_name,tr_product_id,tr_product,application,service_name,managed_service,environment,cost
2024-05-11,Engineering,AWS,Data,Storage,967,Customer Database,CRM,Customer Store,EC2,PROD,175.76
2024-05-11,Engineering,GCP,Data,Storage,967,Customer Database,CRM,Customer Store,BigQuery,PROD,94.23
2024-05-11,Infrastructure,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Cloud Functions,PROD,78.66
2024-05-11,Engineering,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Compute Engine,NON-PROD,40.99
2024-05-11,Infrastructure,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,BigQuery,PROD,168.29
2024-05-11,Engineering,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Functions,PROD,141.74
2024-05-12,Infrastructure,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Firestore,PROD,81.92
2024-05-12,Infrastructure,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Cloud Functions,NON-PROD,34.55
2024-05-12,Technology,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Cloud Run,PROD,89.52
2024-05-12,Infrastructure,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,RDS,NON-PROD,57.81
2024-05-12,Infrastructure,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,BigQuery,NON-PROD,67.89
2024-05-12,Technology,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Cloud Functions,NON-PROD,58.21
2024-05-12,Engineering,Azure,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Functions,PROD,157.22
2024-05-12,Technology,GCP,Content,API,498,Content API,Content Management,API Gateway,Firestore,PROD,140.0
2024-05-12,Technology,Azure,Content,API,498,Content API,Content Management,API Gateway,Virtual Machines,PROD,141.39
2024-05-12,Engineering,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Cloud Functions,PROD,101.97
2024-05-12,Engineering,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Fargate,NON-PROD,28.7
2024-05-12,Engineering,GCP,Platform,Search,634,Search Engine,Search Service,Query Engine,BigQuery,PROD,83.18
2024-05-12,Infrastructure,GCP,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,BigQuery,PROD,68.63
2024-05-12,Engineering,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Cloud Storage,NON-PROD,46.5
2024-05-12,Technology,Azure,Data,Storage,967,Customer Database,CRM,Customer Store,Blob Storage,PROD,134.93
2024-05-12,Infrastructure,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Cloud Run,NON-PROD,59.54
2024-05-12,Engineering,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Functions,PROD,114.32
2024-05-12,Technology,AWS,Platform,Messaging,3544,Notification Service,Notifications,Push Service,RDS,NON-PROD,60.27
2024-05-13,Infrastructure,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,CosmosDB,PROD,246.66
2024-05-13,Engineering,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,RDS,NON-PROD,91.93
2024-05-13,Engineering,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,SQL Database,NON-PROD,108.4
2024-05-13,Engineering,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Synapse,PROD,118.5
2024-05-13,Engineering,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,RDS,NON-PROD,110.46
2024-05-13,Infrastructure,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,RDS,PROD,258.01
2024-05-13,Engineering,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Cloud Storage,PROD,143.09
2024-05-13,Technology,AWS,Data,Analytics,246,Data Analytics,Business Intel,Reports,Lambda,NON-PROD,121.74
2024-05-13,Infrastructure,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Cloud Run,NON-PROD,122.91
2024-05-13,Infrastructure,Azure,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,CosmosDB,NON-PROD,123.7
2024-05-13,Engineering,AWS,Content,API,498,Content API,Content Management,API Gateway,EC2,PROD,99.86
2024-05-13,Technology,Azure,Content,API,498,Content API,Content Management,API Gateway,Blob Storage,NON-PROD,91.19
2024-05-13,Infrastructure,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Virtual Machines,PROD,286.03
2024-05-13,Technology,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,RDS,NON-PROD,69.18
2024-05-13,Engineering,AWS,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,S3,PROD,281.42
2024-05-13,Technology,Azure,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,SQL Database,NON-PROD,45.0
2024-05-13,Engineering,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,CosmosDB,PROD,165.42
2024-05-13,Technology,AWS,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Redshift,PROD,128.21
2024-05-13,Engineering,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Cloud Storage,PROD,163.46
2024-05-14,Technology,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Cloud Run,PROD,146.35
2024-05-14,Technology,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Functions,NON-PROD,56.03
2024-05-14,Infrastructure,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,S3,NON-PROD,67.8
2024-05-14,Infrastructure,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Functions,NON-PROD,64.96
2024-05-14,Engineering,GCP,Platform,Identity,135,Identity Service,Auth System,User Auth,Compute Engine,PROD,105.89
2024-05-14,Technology,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,Redshift,NON-PROD,55.45
2024-05-14,Technology,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Cloud Run,PROD,105.32
2024-05-14,Engineering,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,SQL Database,PROD,293.37
2024-05-14,Infrastructure,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,Synapse,NON-PROD,115.96
2024-05-14,Engineering,AWS,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,S3,NON-PROD,57.28
2024-05-14,Engineering,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Compute Engine,NON-PROD,109.77
2024-05-14,Infrastructure,Azure,Content,API,498,Content API,Content Management,API Gateway,SQL Database,PROD,145.13
2024-05-14,Engineering,GCP,Content,API,498,Content API,Content Management,API Gateway,Cloud Run,NON-PROD,64.94
2024-05-14,Engineering,Azure,Content,API,498,Content API,Content Management,API Gateway,Virtual Machines,NON-PROD,101.19
2024-05-14,Infrastructure,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Fargate,PROD,95.05
2024-05-14,Infrastructure,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,Synapse,PROD,246.29
2024-05-14,Engineering,AWS,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,RDS,PROD,222.24
2024-05-14,Infrastructure,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Firestore,PROD,151.58
2024-05-14,Infrastructure,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Virtual Machines,PROD,158.47
2024-05-14,Infrastructure,GCP,Data,Storage,967,Customer Database,CRM,Customer Store,Cloud Storage,PROD,286.34
2024-05-14,Engineering,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,Lambda,PROD,130.78
2024-05-14,Infrastructure,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,Functions,NON-PROD,70.47
2024-05-14,Infrastructure,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,BigQuery,PROD,253.81
2024-05-14,Technology,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Synapse,NON-PROD,90.47
2024-05-15,Engineering,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Lambda,PROD,121.52
2024-05-15,Infrastructure,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Lambda,NON-PROD,42.2
2024-05-15,Infrastructure,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,S3,PROD,98.58
2024-05-15,Engineering,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Synapse,PROD,154.45
2024-05-15,Engineering,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Cloud Functions,NON-PROD,123.18
2024-05-15,Infrastructure,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,EC2,NON-PROD,73.79
2024-05-15,Technology,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,BigQuery,PROD,166.6
2024-05-15,Engineering,AWS,Data,Analytics,246,Data Analytics,Business Intel,Reports,Lambda,NON-PROD,37.4
2024-05-15,Engineering,AWS,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Lambda,PROD,185.9
2024-05-15,Technology,AWS,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Lambda,NON-PROD,64.12
2024-05-15,Engineering,AWS,Content,API,498,Content API,Content Management,API Gateway,Fargate,PROD,213.86
2024-05-15,Technology,Azure,Content,API,498,Content API,Content Management,API Gateway,Functions,NON-PROD,107.89
2024-05-15,Technology,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,CosmosDB,NON-PROD,44.06
2024-05-15,Engineering,AWS,Platform,Search,634,Search Engine,Search Service,Query Engine,S3,PROD,217.79
2024-05-15,Engineering,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,Functions,NON-PROD,37.36
2024-05-15,Technology,GCP,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Compute Engine,PROD,102.95
2024-05-15,Technology,AWS,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,S3,NON-PROD,88.17
2024-05-15,Engineering,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Virtual Machines,PROD,95.94
2024-05-15,Engineering,Azure,Data,Storage,967,Customer Database,CRM,Customer Store,Blob Storage,NON-PROD,32.74
2024-05-15,Infrastructure,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,DynamoDB,NON-PROD,55.42
2024-05-15,Engineering,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Firestore,NON-PROD,55.88
2024-05-15,Technology,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Compute Engine,NON-PROD,108.76
2024-05-16,Technology,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Cloud Functions,PROD,220.48
2024-05-16,Engineering,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,CosmosDB,PROD,217.45
2024-05-16,Engineering,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,BigQuery,NON-PROD,43.66
2024-05-16,Infrastructure,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,Redshift,PROD,288.23
2024-05-16,Technology,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,Functions,NON-PROD,123.74
2024-05-16,Engineering,AWS,Data,Analytics,246,Data Analytics,Business Intel,Reports,DynamoDB,PROD,205.98
2024-05-16,Engineering,Azure,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Blob Storage,PROD,309.86
2024-05-16,Infrastructure,Azure,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Blob Storage,NON-PROD,95.48
2024-05-16,Technology,AWS,Content,API,498,Content API,Content Management,API Gateway,Redshift,PROD,232.06
2024-05-16,Engineering,AWS,Content,API,498,Content API,Content Management,API Gateway,S3,NON-PROD,35.94
2024-05-16,Technology,Azure,Content,API,498,Content API,Content Management,API Gateway,Virtual Machines,NON-PROD,111.6
2024-05-16,Engineering,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,Synapse,PROD,141.93
2024-05-16,Technology,AWS,Platform,Search,634,Search Engine,Search Service,Query Engine,Redshift,NON-PROD,34.04
2024-05-16,Engineering,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,Synapse,NON-PROD,118.69
2024-05-16,Technology,GCP,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Firestore,PROD,204.89
2024-05-16,Technology,AWS,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,DynamoDB,NON-PROD,98.38
2024-05-16,Infrastructure,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Cloud Run,PROD,156.48
2024-05-16,Engineering,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Virtual Machines,PROD,270.39
2024-05-16,Infrastructure,AWS,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,EC2,NON-PROD,68.85
2024-05-16,Infrastructure,AWS,Data,Storage,967,Customer Database,CRM,Customer Store,RDS,NON-PROD,59.6
2024-05-16,Technology,GCP,Data,Storage,967,Customer Database,CRM,Customer Store,Firestore,NON-PROD,98.99
2024-05-16,Technology,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,EC2,PROD,209.84
2024-05-16,Technology,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Firestore,NON-PROD,67.66
2024-05-16,Infrastructure,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Cloud Functions,PROD,158.07
2024-05-16,Technology,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Synapse,PROD,150.5
2024-05-17,Infrastructure,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Redshift,PROD,138.59
2024-05-17,Engineering,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,CosmosDB,PROD,257.98
2024-05-17,Technology,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Functions,NON-PROD,56.29
2024-05-17,Technology,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Cloud Run,PROD,134.22
2024-05-17,Engineering,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Redshift,NON-PROD,36.36
2024-05-17,Engineering,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Cloud Run,NON-PROD,66.89
2024-05-17,Infrastructure,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Synapse,NON-PROD,78.94
2024-05-17,Infrastructure,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,S3,PROD,195.15
2024-05-17,Technology,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,Virtual Machines,PROD,292.87
2024-05-17,Technology,AWS,Data,Analytics,246,Data Analytics,Business Intel,Reports,RDS,PROD,246.35
2024-05-17,Engineering,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,SQL Database,PROD,84.66
2024-05-17,Engineering,AWS,Data,Analytics,246,Data Analytics,Business Intel,Reports,S3,NON-PROD,96.04
2024-05-17,Infrastructure,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Compute Engine,NON-PROD,105.23
2024-05-17,Infrastructure,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,BigQuery,PROD,119.49
2024-05-17,Technology,GCP,Content,API,498,Content API,Content Management,API Gateway,Firestore,PROD,106.84
2024-05-17,Engineering,GCP,Content,API,498,Content API,Content Management,API Gateway,Cloud Storage,NON-PROD,95.35
2024-05-17,Infrastructure,Azure,Content,API,498,Content API,Content Management,API Gateway,CosmosDB,NON-PROD,94.46
2024-05-17,Infrastructure,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Cloud Functions,PROD,103.32
2024-05-17,Infrastructure,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Synapse,PROD,294.47
2024-05-17,Technology,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Firestore,NON-PROD,57.81
2024-05-17,Infrastructure,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,SQL Database,NON-PROD,68.11
2024-05-17,Infrastructure,Azure,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Blob Storage,PROD,220.57
2024-05-17,Infrastructure,GCP,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Cloud Storage,NON-PROD,123.27
2024-05-17,Infrastructure,Azure,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,CosmosDB,NON-PROD,99.04
2024-05-17,Engineering,AWS,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,EC2,PROD,135.0
2024-05-17,Infrastructure,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,BigQuery,PROD,212.11
2024-05-17,Infrastructure,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,SQL Database,NON-PROD,73.44
2024-05-17,Infrastructure,AWS,Data,Storage,967,Customer Database,CRM,Customer Store,RDS,PROD,215.06
2024-05-17,Infrastructure,Azure,Data,Storage,967,Customer Database,CRM,Customer Store,Blob Storage,PROD,95.76
2024-05-17,Engineering,Azure,Data,Storage,967,Customer Database,CRM,Customer Store,CosmosDB,NON-PROD,58.37
2024-05-17,Technology,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Cloud Storage,PROD,155.57
2024-05-17,Engineering,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,DynamoDB,NON-PROD,117.26
2024-05-17,Engineering,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Functions,PROD,152.24
2024-05-18,Engineering,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Firestore,NON-PROD,72.56
2024-05-18,Infrastructure,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,EC2,PROD,120.74
2024-05-18,Engineering,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,Redshift,NON-PROD,68.67
2024-05-18,Engineering,GCP,Platform,Identity,135,Identity Service,Auth System,User Auth,BigQuery,NON-PROD,41.42
2024-05-18,Infrastructure,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,SQL Database,NON-PROD,55.1
2024-05-18,Engineering,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,Functions,PROD,103.88
2024-05-18,Engineering,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,BigQuery,PROD,97.23
